level,sentence
3,그 문서를 언제 낼지 상관없다
3,나는 네가 어디 가는지 상관없다
3,나는 이게 얼마나 비싼지 상관없다
3,네가 저번 주에 뭐 했는지 상관없다
3,그 씨앗을 어디에 심는지 상관없다
3,그 선물을 어떻게 포장하는지 상관없다
3,제가 이발을 할 때 아주머니가 저의 머리를 어떻게 자르는지 상관없다
3,그 문서를 언제 내도 신경을 안 써요
3,나는 네가 어디 가도 신경을 안 써
3,나는 이게 얼마나 비싸도* 신경을 안 써
3,네가 저번 주에 뭐 했어도 신경을 안 써
3,그 씨앗을 어디에 심어도 신경을 안 써요
3,그 선물을 어떻게 포장해도 신경을 안 써요
3,제가 이발을 할 때 아주머니가 저의 머리를 어떻게 잘라도 신경을 안 써요
3,나는 이게 많이 비싸도 신경을 안 써
3,나는 네가 어디 가는지 신경을 안 써
3,나는 네가 어디 가도 신경을 안 써
3,뭐 먹었어요?
3,뭐 먹었어요?
3,나는 네가 어디 가는지 신경을 안 써
3,나는 네가 어디 가도 신경을 안 써
3,그 문서를 언제 낼지 신경을 안 써요
3,그 문서를 언제 내도 신경을 안 써요
3,나는 이게 얼마나 비싼지 신경을 안 써
3,나는 이게 얼마나 비싸도 신경을 안 써
3,나는 이게 많이 비싸도 신경을 안 써
3,네가 저번 주에 뭐 했는지 신경을 안 써
3,네가 저번 주에 뭐 했어도 신경을 안 써
3,그 씨앗을 어디에 심는지 신경을 안 써요
3,그 씨앗을 어디에 심어도 신경을 안 써요
3,그 선물을 어떻게 포장하는지 신경을 안 써요
3,그 선물을 어떻게 포장해도 신경을 안 써요
3,제가 이발을 할 때 아주머니가 저의 머리를 어떻게 자르는지 신경을 안 써요
3,제가 이발을 할 때 아주머니가 저의 머리를 어떻게 잘라도 신경을 안 써요
3,나는 네가 공부를 안 해도 신경을 안 써
3,내일 법원에 가야 되어도 신경을 안 써요
3,나는 나의 여자 친구가 많이 먹어도 신경을 안 써
3,저의 엄지손가락에 물집이 있어도 신경을 안 써요
3,대부분 사람들은 벌이 계속 없어져도 신경을 안 써요
3,우리 가게 맞은편에 다른 가게가 생겨도 신경(을) 안 써요
3,돈을 벌거나 잃거나 나는 신경을 안 써
3,우리가 먹거나 안 먹거나 나는 신경을 안 써
3,네가 우측으로 가거나 좌측으로 가거나 나는 신경을 안 써
3,과외를 하거나 스스로 공부하거나 저는 신경을 안 써요
3,내일 주식이 떨어지거나 오르거나 신경을 안 써요
3,그는 자기 아버지에 대해 신경(을) 안 써
3,그는 자기 아버지를 좋아해
3,나는 나의 여자 친구가 많이 먹는 것이 싫어
3,남동생에게 신경을 좀 쓰세요!
4,피부가 타다
4,저녁 때
4,방학 때
4,저는 돈을 받을 때 행복할 거예요
4,뼈마디가 아플 때 이 약을 드세요
4,성인이 없는 데로 가자
4,주민들이 살 데가 없어요
4,혹시 가고 싶은 데가 있어요?
4,우리가 장인이 계시는 데에 갔어요
4,우리가 처음에 만났던 데에 갔어요
4,돈이 없어서 갈 수 있는 데가 없었어요
4,성인이 없는 
4,우리가 장인이 계시는 
4,돈이 없어서 갈 수 있는 
4,제가 고기를 안 좋아하는데 먹어볼 거예요
4,제가 밥을 먹고 있는데 사실 밥을 별로 좋아하지 않아요
4,질문이 있는데 이 일을 언제까지 해야 되나요?
4,저는 아들 한 명밖에 없는데 손자 세 명이 있어요
4,저는 참석을 못 하는데 저 대신에 저의 부인이 갈 거예요
4,제가 지금 가야 되는데 혹시 그것을 내일 저한테 줄 수 있어요?
4,우리는 이 일을 원래 해야 되는데 너무 복잡해서 하기 싫어요
4,어린이들을 많이 칭찬해 줘야 되는데 안 해 주면 성인이 돼서 문제가 생길 수 있어요
4,가게에 갔는데 버섯은 없었어요
4,일찍 일어났는데 아직 안 피곤해요
4,그림자를 봤는데 누구인지도 몰랐어요
4,손녀를 보러 가고 있었는데 사고가 나서 못 갔어요
4,어제 해변에 가서 로션을 많이 발랐는데 피부가 탔어요
4,우리가 20분 전에 밥을 시켰는데 아직 도착하지 않았어요
4,선생님께 물어봤는데 문제를 이렇게 풀어야 된다고 했어요
4,저는 원래 캐나다에서 왔는데 이제 한국에서 산 지 5년 됐어요
4,그 금이 원래 묻혀 있었는데 사람들이 이 지역에서 그 금을 자꾸 찾으려고 해서 드디어 어떤 사람이 찾았어요
4,팔꿈치가 아픈데 언제 나을지 몰라요
4,그 여자가 예쁜데 내 스타일이 아니야
4,저의 와이프가 예쁜데 장모님과 안 닮았어요
4,토론토는 되게 큰 도시인데 진짜 할 것이 없어요
4,여기가 너무 더운데 그늘이 있는 데로 가도 돼요?
4,나는 그렇게 하고 싶은데 같이 할 수 있는 사람이 없어
4,연어를 먹고 싶은데 훈제하는 기계가 없어서 못 먹겠어요
4,문제가 별로 없을 것 같은데 혹시 문제가 생기면 나에게 전화해 줘
4,지금 날씨가 아주 무더운데 비가 곧 올 거라서 시원해질 것 같아요
4,그 사진에 있는 사람은 저의 아버지인데 7년 동안 한 번도 안 만났어요
4,선생님이 내일부터 실험을 할 건데 재료가 뭐 필요하세요?
4,비가 왔어요?
4,"응, 그래서 나가기 싫어요"
4,집을 다 청소했어요
4,그런데 바닥을 언제 닦았어요?
4,지금 엄마를 보러 가려고 집에 가고 있어요
4,그런데 제가 집에 갔을 때 엄마가 없었어요
4,좋은 결과가 드디어 나왔어요
4,근데 다른 사람들이 결과가 왜 최악이라고 해요?
4,우리가 검사를 해서 문제가 있다는 것을 깨달았어요
4,근데 검사를 언제 했어요?
4,다음 달부터 모든 학생들이 창의적인 물품을 만들 거예요
4,근데 이런 것이 중요하다고 교장선생님을 어떻게 설득해요?
4,지난 주에 제가 경기를 잘해서 코치가 이번 경기에 저를 선발했어요
4,근데 왜 이렇게 섭섭해 보여요?
4,우리 회사에서 모든 근로자들이 경민이 제일 중요한 사람이라고 인정했어요
4,근데 그녀를 왜 아무도 안 좋아해요?
4,우리 과학 수업에 학생들이 이해할 수 있게 항상 아주 간편하고 실용적인 내용만 해요
4,근데 학생들이 과학을 왜 싫어해요?
4,내가 너무 더워서 창문을 열 거야
4,나는 추운데
4,가기 싫은데…
4,빨리 가자!
4,가기 싫은데…
4,야채를 다 먹어라
4,그 플러그를 여기에 꽂아 봐요
4,너무 큰데
4,빨리 와요! 우리 지금 바로 해야 돼요!
4,그렇게 긴급하지 않은데
4,와! 저 무지개를 봐 봐요!
4,별로 안 예쁜데
4,이 선을 여기에 감아 줘
4,이 교무실을 쓸어 주세요
4,빗자루가 없는데요
4,담요에 왜 이렇게 먼지가 많아요?
4,아까 털었는데
4,그 선생님이랑 지금 바로 얘기해야 돼요
4,공항에서 손님을 맞이하러 나갔는데요
4,저는 미래에 아직 무슨 일을 할지 몰라요
4,네가 아직 어려서 미래를 염려하지 않아도 되는데
4,선생님이 오시기 전에 바닥에 있는 종이를 다 주워야 돼요
4,시간이 없을 것 같은데
4,이미 했는디
4,하기 싫은디
4,밥을 다 먹는 데 한 시간 걸렸어요
4,밥을 다 먹는 데 한 시간 걸렸어요
4,여기까지 오는 데 시간이 많이 걸렸어요
4,자물쇠를 여는 데 시간이 왜 이렇게 오래 걸려요?
4,제가 우리 집에서 친구의 집까지 가는 데 5분 걸렸어요
4,이 작은 걸레로 바닥을 다 닦는 데 시간이 많이 걸릴 거예요
4,그렇게 큰 박스를 드는 데 사람 두 명이 필요해요
4,집을 짓는 데 돈이 많이 들었어요
4,신문에 의하면 심장병 사망률은 아주 높아요
4,소문에 의하면 그 학생은 학교에서 자퇴했어요
4,그 사람의 말에 의하면 옥수수 밭은 저 쪽이에요
4,심판에 의하면 저는 규칙을 어겼어요
4,치과 의사에 의하면 입에 잇몸 병이 생겼어요
4,한국 사람에 의하면 이 나물을 먹으면 힘이 생겨요
4,면접을 자주 하는 사람들에 의하면 면접을 볼 때 첫인상은 제일 중요하다 했어요
4,고속도로에서 발생한 사고에 의해 사람들이 지나가지 못했어요
4,공사에 의해 이 길은 막혔습니다
4,공사에 의해 이 길은 막혔습니다
4,문이 바람에 의해 열렸어요
4,문이 바람에 의해 열렸어요
4,안개에 의해 비행기가 못 떴어요
4,안개에 의해 오이가 다 상했어요
4,핼러윈에 의해 호박 가격이 올랐어요
4,구름에 의해 저는 석양을 잘 못 봤어요
4,알람 소리에 의해 저는 뒷정리를 못했어요
4,먼 거리에 의해 저는 저의 여자 친구를 자주 못 만나요
4,성차별에 의해 여자들이 회사에서 승진하는 게 힘들어요
4,담배에 의한 사망은 증가하고 있어요
4,매년 인종차별에 의한 사망자가 늘고 있어요
4,날씨에 의한 피해는 예방할 수 없는 문제예요
4,모르는 사람과 같은 집에서 살면 오해에 의한 싸움이 자주 생겨요
4,그 사람은 사고로 인해 목숨을 잃었어요
4,야외결혼식이 비로 인해 취소되었어요
4,날씨로 인해 콘서트가 취소되었습니다
4,담배로 인한 사망은 증가하고 있어요
4,그 지역에서 호우로 인한 홍수가 많이 생겨요
4,이번에 다행히 지진으로 인한 피해가 없었어요
4,그 영화는 제가 예상한 대로 재미있었어요
4,제가 들은 대로 이 지역 호박은 진짜 맛있어요
4,제가 본 대로 인종차별은 그 나라에서 큰 문제예요
4,제가 생각했던 대로 악기를 연주하는 것은 어려워요
4,제가 느꼈던 대로 그 사람의 첫인상은 제 예상과 맞아요
4,제가 기대했던 대로 그 나쁜 학생이 학교에서 자퇴했어요
4,제가 짐작했던 대로 우리 회사는 저를 승진시키지 않을 거예요
4,그 영화는 제가 예상하는 대로 흘러가고 있어요
4,내가 시키는 대로 해 줘
4,문제를 아는 대로 풀어 봐
4,이 상황을 그대로 그냥 인정하세요
4,아무것도 만지지 말고 그냥 그대로 두세요
4,먹고 싶은 것을 마음대로 고르세요
4,저는 유럽에 갈 건데 어디 갈지 정하지 않았어요. 제가 그냥 거기 가서 마음대로 여행할 거예요
4,그 만화책은 성인들에게 인기가 많아요
4,그 선생님은 키가 커서 학생들한테 인기가 많아요
4,그 식당은 이 지역 주민들에게 인기가 제일 많아요
4,그 모자는 색깔이 예뻐서 인기를 끌고 있어요
4,그 모자는 색깔이 예뻐서 인기를 끄는 중이에요
4,그 가수가 새로운 노래를 만들어서 이제 인기를 끌고 있어요
4,그 가수가 새로운 노래를 만들어서 이제 인기를 끄는 중이에요
4,그 선수가 세계에서 하키를 제일 잘해서 인기를 많이 끌고 있어요
4,그 선수가 세계에서 하키를 제일 잘해서 인기를 많이 끄는 중이에요
4,그 물품이 영화에 나와서 인기를 얻었어요
4,그 회사원이 승진을 해서 동료들한테 인기를 얻었어요
4,우리 사업은 자연 재료만 사용하기 시작한 후에 인기를 얻었어요
4,그 노래의 인기는 떨어졌어요
4,아이폰 인기는 이제 떨어지고 있어요
4,그 소문으로 인해 대통령 인기가 떨어졌어요
4,그 영화는 인기가 있어요
4,그 영화는 인기가 없어요
4,미국 대통령은 인기가 있어요
4,미국 대통령은 인기가 없어요
4,그는 당연히 왔어요
4,저는 내일 당연히 갈 거예요
4,그는 당연히 왔어요
4,저는 내일 당연히 갈 거예요
4,내일 갈 거예요?
4,내일 갈 거야?
4,내일 갈 거야?
4,내일 갈 거야?
4,당연한 거예요
4,그가 그 여자를 사랑하는 것은 당연해요
4,그 사람이 지난 1년 동안 아주 열심히 일해서 그가 승진되는 게 당연한 거예요
4,그 가수가 다른 여자와 바람을 피운 후에 가수의 인기가 떨어진 게 당연한 거예요
4,그가 그 여자를 사랑하는 것은 당연한 게 아니에요? 
4,그 사람이 지난 1년 동안 아주 열심히 일해서 그가 승진되는 게 당연한 게 아니에요?
4,그 가수가 다른 여자와 바람을 피운 후에 가수의 인기가 떨어진 게 당연한 게 아니에요?
4,저 책상은 이 방에 알맞아요
4,저 사진은 저 액자에 알맞아요
4,저 책상은 이 방에 어울려요
4,저 사진은 저 액자에 어울려요
4,그 사람은 친구와 잘 어울려요
4,저는 우리 장모님과 잘 어울려요
4,학교 전체가 닫혀 있어요
4,그 행성 전체에 물이 있어요
4,우리는 도시 전체를 걸어 다녔어요
4,부장님이 회사원 몇 명을 해고할 거라고 해서 회사 전체가 긴장했어요
4,제가 가고 싶은 것은 바로 그 때문이에요
4,제가 그녀를 좋아하는 것은 바로 그 때문이에요
4,제가 한국어를 배우고 있는 것은 바로 그 때문이에요
4,그래서 가고 싶어요
4,그래서 그녀를 좋아해요
4,그래서 한국어를 배우고 있어요
4,사업이 잘 되고 있어요?
4,여기서 Wi-Fi가 잘 돼요
4,어제부터 선풍기가 안 됐어요
4,지금 문을 열어도 돼요
4,제일 편리한 것을 선택해도 돼요
4,그 파일을 저의 컴퓨터에 저장해도 돼요
4,밥을 많이 먹어서는 안 돼요
4,선생님을 무시해서는 안 돼요
4,장애인들을 놀려서는 안 돼요
4,고무를 입에 넣어서는 안 돼요
4,그렇게 빨리 뛰어서는 안 돼요
4,사람을 겉모습으로 평가해선 안 돼요
4,네 친구를 네 잘못에 대해 탓해서는 안 돼
4,유아기에 애기들에게 우유를 줘서는 안 돼요
4,새로운 도전을 그렇게 빨리 거절해서는 안 돼요
4,인터넷으로 동시에 수백 개의 물품을 사서는 안 돼요
4,처음 만나는 사람을 첫인상으로 평가해서는 안 됩니다
4,아무 움직임 없이 한 시간 동안 앉아서 컴퓨터를 해서는 안 돼요
4,그렇게 빨리 뛰어서는 안 돼요
4,내일 비바람이 오면 경기가 취소될 거예요
4,지금 환경을 보존하지 않으면 미래에 더 큰 문제가 생길 것 같아요
4,오늘 그 사람을 만나면 낯선 사람으로 대할 거예요
4,그렇게 하면 안 돼요
4,그 정보를 누락하면 안 돼요
4,그 말을 영어로 하면 안 돼요
4,이 차에 디젤을 넣으면 안 됩니다
4,그런 말을 유아에게 하면 안 돼요
4,현재 오염 문제를 무시하면 안 돼요
4,정서장애가 있는 친구들을 놀리면 안 돼요
4,주어를 그 문장에서 그 위치에 쓰면 안 돼요
4,이렇게 하면 안 돼요?
4,더 빨리 하면 안 돼요?
4,조금 더 주면 안 돼요?
4,밥을 지금 먹으면 안 돼요?
4,밥을 지금 안 먹으면 안 돼요?
4,그 대회를 참여하지 않으면 안 돼요?
4,이번에 여행할 때 수천 장의 사진을 찍지 않으면 안 돼요?
4,밥을 사 주시면 안 돼요?
4,교통카드를 충전해 주면 안 돼요?
4,교통카드를 충전해 주면 안 돼요?
4,안 돼요
4,서울역에서 내려야 돼요
4,서울역에서 내리면 됩니다
4,다음 역에서 내리면 돼요
4,조금만 넣으면 돼요
4,조금 더 올라가면 돼요
4,코피를 휴지로 막으면 돼요
4,소금을 얼마나 더 넣어야 돼요?
4,애기가 피곤하면 업어 주면 돼요
4,수다를 떨다
4,제가 배가 안 고파서 더 먹기 싫어요
4,시험을 못 봐서 울고 싶어요
4,제가 배가 안 고프니까 더 먹기 싫어요
4,학교에 가야 되니까 지금 못 만나요
4,옆방이 아주 시끄러우니까 저는 잠을 못 잤어요
4,그 셔츠를 사고 싶은데 돈이 없으니까 살 수 없어요
4,어제 너무 바빴으니까 못 갔어요
4,너를 좋아하지 않았으니까 헤어졌어
4,경기에서 진 것이 저의 자신감을 꺾었으니까 저는 더 이상 경기하고 싶지 않아요
4,지금 만날 수 있어요?
4,아니요~ 못 만나요. 학교에 가야 되니까요
4,그것을 살 거야?
4,아니요~ 못 사요. 돈이 없으니까요
4,나랑 왜 헤어졌어?
4,너를 좋아하지 않았으니까
4,신발이 왜 벗겨졌어요?
4,매듭이 너무 느슨하니까
4,제가 숙제를 다 했으니까 이제 영화를 볼 수 있어요
4,반딧불이 지금 날고 있지 않으니까 빛깔이 안 나와요
4,누가 더 잘하는지 내기를 했으니까 저는 이번에 집중해야 돼요
4,총리를 보조하는 사람이 없으니까 두 명 정도 고용해야 될 것 같아요
4,맨날 일회용 물병을 사서 물을 마시니까 방에 병이 많이 쌓여 있어요
4,시험을 50점 이상을 받는 학생의 비율이 아주 낮으니까 강사가 학생들이 시험을 다시 봐야 된다고 했어요
4,버스가 복잡하니까 택시를 타자!
4,너무 더우니까 시원한 것을 먹을래요?
4,밥이 없으니까 라면 먹자!
4,밥이 없으니 라면 먹자!
4,어제 너무 바빴으니 못 갔어요
4,학교에 가야 되니 지금 못 만나요
4,너를 좋아하지 않았으니 헤어졌어
4,제가 배가 안 고프니 더 먹기 싫어요
4,벌써 5시이니 우리가 빨리 가야 돼요
4,그 셔츠를 사고 싶은데 돈이 없으니 살 수 없어요
4,제가 숙제를 다 했으니 이제 영화를 볼 수 있어요
4,제가 고기를 안 좋아하는데 먹어볼 거예요
4,제가 고기를 안 좋아하니 안 먹을 거예요
4,밥이 다 됐으니 많이 드세요!
4,빨래를 다 했으니 지금 자도 돼요
4,충치를 치료했으니 치아가 이제 안 아파요
4,연한 고기를 다 먹었으니 이제 기분이 좋아요
4,제가 숙제를 다 했으니 이제 영화를 볼 수 있어요
4,형제들이 다 죽었으니 저는 종교를 빼고 의지할 게 없어요
4,"나는 요즘에 맨날 한식만 먹었는데, 친구를 만났으니 이탈리안 음식 먹자!"
4,어제부터 오랜만에 쉴 생각을 
4,오랜만에 친구와 수다를 
4,하지만 펭귄이 있는 곳은 동물원 입구에서 멀다고 하니 아빠와 나는 우선 다른 동물들을 먼저 봤다
4,내일은 또 다시 바쁜 하루가 시작되겠지만 오늘 하루 열심히 충전을 했으니 내일이 두렵지 않다
4,직장도 집에서 멀고 새로운 사람들이랑 새로운 직업으로 다시 일을 하려고 
4,처음에는 서른 살이 되면 나이가 많은 거라고 생각했는데 제가 서른 살이 되었으니 그렇게 생각하지 않아요
4,어려운 일을 끝내고 나니 기분이 매우 좋았다
4,그 사람은 그냥 영어 회화 선생님이 아니야?
4,응. 원래 영어 회화 선생님인데 지금 과학선생님이야
4,아 진짜? 과학 선생님이구나
4,낚싯줄이 이렇게 비싸구나
4,해군에 대령이군요
4,네가 매우 똑똑하구나
4,이 시험이 지필시험이구나
4,지구 표면은 거의 다 물이구나
4,생명보험이 그렇게 중요하구나
4,이 돌의 표면이 아주 부드럽구나
4,보도로 맨 끝까지 걸어갈 수 있구나
4,미국에서 비만이 아주 큰 문제이구나
4,햇빛으로 지면이 이렇게 뜨거울 수 있구나
4,이 전철에 가방을 올려놓을 수 있는 선반이 없군
4,그 친구가 어디 갔어?
4,여기가 좀 불안해서 집에 갔어
4,너도 암호를 모르는구나
4,아들이 수영을 잘 하는군요
4,장마에 비가 이렇게 많이 오는구나
4,강아지가 쓰다듬는 것을 싫어하는구나
4,오늘 우리가 그냥 정상 수업을 하는구나
4,벌써 먹었구나
4,어제 생일이었구나
4,둥지가 나무에서 떨어졌구나
4,수술을 받은 후에 식욕을 잃었구나
4,선생님도 그때 아주 당황스러웠군요
4,학교 앞 표면을 다 초록색으로 칠했구나
4,돈이 없겠구나
4,이 상황이 아주 심각하구나
4,그 사람이 조금 불친절하구나
4,한국어를 배우는 최선의 방법이 이 웹사이트로 배우는 것이구나
4,아들이 귀엽네요
4,욕실이 아주 깨끗하네요
4,이 음식점은 음식이 정말 맛있네요
4,선생님! 영어를 너무 잘하시네요!
4,선생님! 영어를 너무 잘하시네요!
4,선생님! 영어를 너무 잘 하시군요
4,그랬어? 그랬구나. 어린이집이었구나. 아빠가 깜빡했네.
4,아! 잔돈이 없네
4,선배가 춤을 잘 추네요
4,금액이 많이 나오네요
4,계좌가 완전히 비어 있네
4,이 진통제가 진짜 잘 드네
4,너의 남편이 애기를 잘 돌보네
4,그 회사가 그 제품도 수입하네
4,외과 의사가 되는 것이 제일 어렵네요
4,밥을 빨리 먹었네
4,점검을 벌써 받았네
4,분실한 돈을 찾았네
4,서류를 빨리 정리했네
4,우리 계좌로 돈을 이미 보냈네
4,아! 그래서 그 제품을 수출을 못 했네
4,돈이 부족하겠네
4,빚을 빨리 갚아야 되겠네
4,오늘 일찍 귀가해야 되겠네
4,안전 점검을 수시로 해야 되겠네
4,이것을 정부에 신고를 안 해도 되겠네
4,비가 많이 와요!
4,오늘 점심은 피자야!
4,집에 도착하자마자 밥을 먹어야 돼요
4,버스가 출발하자마자 사람들은 움직였어요
4,경찰관들은 범죄자를 찾자마자 기소할 거예요
4,제가 가르치기 시작하자마자 학생들이 조용해졌어요
4,비행기 바퀴가 땅에 닿자마자 승객들이 자리에서 일어났어요
4,선생님이 조용히 하라고 하자마자 애들이 웃음을 멈추었어요
4,내가 친구들한테 쇼핑을 하자고 하자마자 친구들이 다 바쁘다고 했어
4,급행 열차가 도착하자마자 사람들이 무리하게 탔어요
4,선수들이 나오자마자 저는 소리를 질러 환호할 거예요
4,이 신제품이 나오자마자 우리가 특허를 신청해야 돼요
4,이 붕대를 풀자마자 애기가 기어 다니기 시작해도 돼요
4,공항에서 폭탄을 찾자마자 경찰관들은 그 폭탄을 처리해야 돼요
4,인쇄가 다 되자마자 종이에 무엇이 쓰여 있는지 내용을 전달해 주세요
4,이 정보를 이용하자마자 개인정보 보호를 위해 바로 폐기해야 돼요
4,부장님을 만나자마자 제가 저의 계약을 어떻게 연장할 수 있냐고 물어볼 거예요
4,집에 도착하는 대로 밥을 먹어야 돼요
4,제가 가르치기 시작하는 대로 학생들이 조용해졌어요
4,비행기바퀴가 땅에 닿는 대로 승객들이 자리에서 일어났어요
4,바람이 불자 그 집이 쓰러질 것 같아요
4,엄마가 소리를 지르자 아기가 깜작 놀랐어요
4,물가가 비싸지자 사람들이 그 도시에 안 가요
4,저는 선생님이자 학생이에요
4,이 식사는 우리 점심이자 저녁이에요
4,요즘 핸드폰은 전화기이자 컴퓨터예요
4,저의 남편은 저의 제일 친한 친구이자 제가 제일 사랑하는 사람이에요
4,이것은 처음이자 마지막 기회예요
4,그 사람은 우리 나라의 처음이자 마지막 왕이었어요
4,각도를 잴 줄 알아요
4,김밥을 만들 줄 알아요
4,한국말로 욕을 할 줄 알아요
4,저는 그것을 할 줄 알아요
4,각도를 잴 줄 알아요?
4,김밥을 만들 줄 알아요?
4,한국말로 욕을 할 줄 알아요?
4,그것을 할 줄 알아요?
4,각도를 잴 줄 몰라요
4,김밥을 만들 줄 몰라요
4,한국말로 욕을 할 줄 몰라요
4,저는 그것을 할 줄 몰라요
4,각도를 잴 줄 몰라요?
4,김밥을 만들 줄 몰라요?
4,한국말로 욕을 할 줄 몰라요?
4,그것을 할 줄 몰라요?
4,아~ 미안해요~ 천원만 준 줄 알았어요
4,미안해요~ 학생인 줄 알았어요
4,그녀가 예쁘다고 생각했어요
4,그녀가 예쁜 줄 알았어요
4,아빠가 저에게 돈을 준 줄 알았어요
4,아빠가 저에게 돈을 주는 줄 알았어요
4,아빠가 저에게 돈을 줄 줄 알았어요
4,저한테 욕한 줄 알았어요
4,아빠가 풀을 이미 벤 줄 알았어요
4,저의 손가락이 그 칼에 베인 줄 알았어요
4,물이 미지근해서 아빠가 물을 데운 줄 알았어요
4,그 남자가 남몰래 바람을 피우고 와이프와 이혼한 줄 알았어요
4,그 사람들이 온종일 단식하는 줄 알았어요
4,그 선수가 단식 테니스만 잘하는 줄 알았어요
4,캐나다에서 영국 왕비가 실권을 쥐는 줄 알았어요
4,그 선물을 겉보기로만 봐서 나쁜 선물인 줄 알았어요
4,그 청년이 야심이 많은 줄 알았는데 어떻게 5년 동안 징역을 살았어요?
4,내가 죽을 줄 알았어
4,우리가 내일 갈 줄 알았어
4,나한테 돈을 줄 줄 알았어
4,옷을 수납장에 넣을 줄 알았어요
4,민지가 미국 대학교에 갈 줄 알았어
4,우리에게 남모르는 비밀을 말할 줄 알았어요
4,여자 친구에게 과하게 욕을 해서 분명히 헤어질 줄 알았어요
4,저번 훈련을 통해 그 선수의 실력이 한층 더 좋아질 줄 알았어요
4,그녀가 예쁜 줄 알았어요
4,그녀가 예쁜 줄 몰랐어요
4,거기가 비싼 줄 몰랐어요
4,그 핸드폰이 좋은 줄 몰랐어요
4,네가 가고 싶지 않다고 한 줄 몰랐어
4,부장님도 아시다시피 저는 내일 출장을 가야 돼요
4,너도 알다시피 나는 돈이 없어서 그것을 못 사
4,너도 보다시피 우리 집 상황이 매우 안 좋아
4,선생님도 보시다시피 제 가방에 아무것도 없어요
4,저는 선생님이 아니에요
4,나는 너의 친구가 아니야
4,여기는 관광지가 아니에요
4,그 사람은 학생이 아니라 선생님이에요
4,그 사람은 학생이 아니라 선생님이에요
4,제가 선생님이 아니라 학생을 도와주는 사람이에요
4,제가 선생님이 아니라 학생을 도와주는 사람이었어요
4,저것은 사람이 아니라 눈사람이에요
4,그게 쓰레기가 아니라 저의 영수증이에요
4,지금 뿌리는 것이 농약이 아니라 그냥 물이에요
4,가장 맛있는 한식은 김치가 아니라 삼겹살이에요
4,지금 냄비에 넣는 게 소금이 아니라 고춧가루예요
4,집이 바다에서 가깝지만 집 근처가 해변이 아니라 절벽이에요
4,여기는 캐나다 영역이 아니라 미국 대사관이라서 미국 영역이에요
4,여기서 사는 것에 있어서 문제가 공장에서 나는 소음이 아니라 공장에서 나는 냄새요
4,저는 밥을 먹는 것이 아니라 공부하고 있어요
4,그 여자는 예쁜 것이 아니라 못생겼어요
4,저는 밥을 먹는 게 아니라 공부하고 있어요
4,그 여자는 예쁜 게 아니라 못생겼어요
4,저는 인색한 게 아니라 그냥 돈이 없어요
4,파업을 금년에 하는 게 아니라 내년에 할 거예요
4,길이 울퉁불퉁한 게 아니라 네가 운전을 못하는 거야
4,주전자가 망가진 게 아니라 버튼을 안 눌러서 안된 거예요
4,우리 둘 다 같은 시간이 일하는 게 아니라 교대하는 거에요
4,여기는 농산물을 파는 곳이 아니라 핸드폰을 파는 곳이에요
4,저는 한국에서 태어난 게 아니라 캐나다에서 태어난 교포예요
4,제가 그 사람을 싫어하는 게 아니라 우리는 그냥 잘 어울리지 못해요
4,이 숙제 핵심은 이 두 개를 구별하는 게 아니라 두 개를 설명하는 거예요
4,제품 생산을 중단하는 게 아니라 그 문제를 해결해서 곧 다시 생산할 거예요
4,제가 한국에 가고 싶은 이유는 일하고 싶은 게 아니라 한국말을 배우고 싶기 때문이에요
4,이 문제를 해결하는 최선의 방법은 파업을 하는 게 아니라 우리가 만나서 문제를 어떻게 해결하는지에 대해 얘기해야 하는 것이에요
4,그게 아니라 나는 너를 그냥 보고 싶어
4,그게 아니라 저는 돈을 벌어야 돼요
4,제가 친구를 공원에서 만나기로 했어요
4,우리가 내일 만나기로 했어요
4,우리가 어제 만나기로 했어요
4,저는 선생님이 되기로 했어요
4,내일 친구랑 음악회에 같이 가기로 했어요
4,지금부터 그 친구를 신용하지 않기로 했어요
4,애기가 이제 하품을 많이 해서 집에 곧 가기로 했어요
4,이제 그 일을 다 해내서 한 달 동안 쉬기로 했어요
4,우수상을 주는 역할을 교장선생님이 하시기로 했어요
4,정부가 그 규칙을 땅을 매매하는 중소기업에 적용하기로 했어요
4,그 부품이 고장이 나서 수리비가 얼마인지 알아보러 가기로 했어요
4,핸드폰을 아직 못 찾아서 내일 학교 분실물 보관소에 가기로 했어요
4,우리 집에 안 쓰는 방이 있어서 그 방을 학생들에게 임대하기로 했어요
4,저는 그 여자를 아주 좋아하지만 짝사랑이라서 얘기를 안 하기로 했어요
4,저는 한국에서 태어났지만 태어나고 바로 미국으로 이사해서 한국어를 알아들을 수 없어요. 그래서 한국어를 이제 배우기로 했어요.
4,서울에 지하철로 가기로 결정했어요
4,어제 먹어 봤는데 너무 싱거워서 소금을 조금 넣기로 했어요
4,저는 어제 학생들에게 설명했는데 내용이 조금 애매해서 다시 하기로 했어요
4,우리가 원래 내일 만나기로 했는데 우리 둘 다 너무 바빠서 다음 주로 연기했어요
4,원래 떡볶이를 먹기로 했는데 친구 한 명이 매운 것을 못 먹어서 다른 것을 먹었어요
4,원래 떡볶이를 먹기로 했는데 친구 한 명이 매운 것을 못 먹어서 다른 것을 먹었어요
4,학생은 열심히 공부하다가 잠이 들었어요
4,요리를 하다가 주방에서 불이 나서 급하게 가스레인지를 껐어요
